Computer Name,IP Address,Operating System,Provider Type,Count
CMRUCT20002.sabc.cm,"fe80::3ee:3d6d:3e58:a678
10.99.2.46",Windows 11 Entreprise,Tanium Client,1
CMRUCT21015.sabc.cm,"fe80::6d94:5161:c0e5:4d69
fe80::5c57:d269:c6c2:d48
10.102.34.68
10.102.33.228",Windows 10 Entreprise,Tanium Client,1
CMRLPT24197.sabc.cm,"fe80::1ab8:d0e8:70f7:7b9d
10.102.2.23",Windows 10 Entreprise,Tanium Client,1
SABCDIMOB101.sabc.cm,"::1
10.103.244.21",Windows Server 2019 Standard,Tanium Client,1
CMRLPT25049.sabc.cm,"fe80::d2f6:bfa4:49b9:9bba
10.96.61.162",Windows 10 Entreprise,Tanium Client,1
CMRLPT23027.sabc.cm,"fe80::b0fe:ce86:9716:e5f
10.100.0.132",Windows 10 Entreprise,Tanium Client,1
CMRLPT23290.sabc.cm,"fe80::ec86:770:6141:c1d2
10.233.86.186",Windows 10 Entreprise,Tanium Client,1
CMRUCT21060.sabc.cm,"fe80::5d64:66d6:b56a:1918
10.102.2.88",Windows 11 Entreprise,Tanium Client,1
CMRUCT21093.sabc.cm,"fe80::1410:e54f:fba2:91e6
10.102.2.45",Windows 10 Entreprise,Tanium Client,1
CMRUCT23039.sabc.cm,"fe80::9990:d306:70e6:def1
10.96.70.60",Windows 10 Entreprise,Tanium Client,1
CMRUCT25087.sabc.cm,"fe80::454d:9748:fce:c113
10.97.76.17",Windows 10 Entreprise,Tanium Client,1
CMRLPT23090.sabc.cm,"fe80::acd4:6a6b:6076:9a84
10.96.2.33",Windows 11 Entreprise,Tanium Client,1
CMRUCT24094.sabc.cm,"fe80::948f:9b6f:f287:58e9
10.99.29.168",Windows 10 Entreprise,Tanium Client,1
CMRLPT25031.sabc.cm,"fe80::4178:3db2:162d:8ece
10.97.225.186",Windows 10 Entreprise,Tanium Client,1
CMRLPT20096.sabc.cm,"fe80::c937:a30c:db67:ee0f
10.100.0.151",Windows 10 Entreprise,Tanium Client,1
CMRUCT23197.sabc.cm,"fe80::c0ec:e6b9:c010:5579
fe80::634e:57dd:b5b8:5a28
192.168.56.1
10.100.5.104",Windows 10 Entreprise,Tanium Client,1
CMRLPT24147.sabc.cm,"fe80::9f97:72ba:2f0e:5493
10.102.8.54",Windows 11 Entreprise,Tanium Client,1
CMRUCT20089.sabc.cm,"fe80::4e8d:26e7:7808:f319
10.98.2.137",Windows 10 Entreprise,Tanium Client,1
CMRLPT23255.sabc.cm,"fe80::dd51:143a:8c5a:d34e
10.96.2.118",Windows 10 Entreprise,Tanium Client,1
CMRUCT24106.sabc.cm,"fe80::6aa6:9695:d426:87f
10.102.8.189",Windows 10 Entreprise,Tanium Client,1
CMRUCT22010.sabc.cm,"fe80::8e6f:fa94:27eb:777f
10.98.2.50",Windows 10 Entreprise,Tanium Client,1
CMRLPT24179.sabc.cm,"fe80::fbf:6723:5b8d:81cf
10.0.1.22",Windows 10 Entreprise,Tanium Client,1
CMRUCT22111.sabc.cm,"fe80::f9a:e26a:ac61:da83
10.97.224.60",Windows 10 Entreprise,Tanium Client,1
SABCCONSO101.sabc.cm,"fe80::d1d1:1fff:ebb3:756a
10.100.1.100",Windows Server 2019 Standard,Tanium Client,1
CMRLPT24152.sabc.cm,"fe80::c3c0:dec2:9272:6a50
2c0f:2a80:9ef:b110:59a6:55b:f541:ae8b
192.168.1.138
fd33:e8a1:6bce:10:fffa:60a6:809a:fe2f",Windows 10 Entreprise,Tanium Client,1
CMRUCT20043.sabc.cm,"fe80::a171:cd2f:552a:3d15
10.100.4.182",Windows 10 Entreprise,Tanium Client,1
CMRUCT25079.sabc.cm,"fe80::9942:67b6:81f3:8e17
10.97.225.102",Windows 10 Entreprise,Tanium Client,1
CMRUCT19220.sabc.cm,"fe80::314f:8e53:eaa:6160
10.100.5.97",Windows 10 Entreprise,Tanium Client,1
CMRUCT23312.sabc.cm,"fe80::a7b:a940:e187:fe08
10.99.2.21",Windows 11 Entreprise,Tanium Client,1
SEMCSHARG101.sabc.cm,"fe80::980:ccac:2016:7a2
10.102.122.10",Windows Server 2019 Standard,Tanium Client,1
CMRLPT19282.sabc.cm,"fe80::8a0:2ea2:fb57:b913
10.102.8.167",Windows 10 Entreprise,Tanium Client,1
CMRLPT22149.sabc.cm,"fe80::a619:35a5:fbd7:ba08
10.98.0.40",Windows 10 Professionnel,Tanium Client,1
CMRUCT23231.sabc.cm,"fe80::a6aa:9ed1:3ed:d784
10.96.60.10",Windows 10 Entreprise,Tanium Client,1
DESKTOP-IQAKLHI,"fe80::41e1:3990:2221:c718
172.24.16.18",Version dՎvaluation de Windows 11 Entreprise,Tanium Client,1
CMRUCT21123.sabc.cm,"fe80::1ba4:962d:4874:34f3
10.96.2.74",Windows 10 Entreprise,Tanium Client,1
CMRLPT20009.sabc.cm,"fe80::6850:354b:2dd7:da55
fe80::5e9f:2ee9:79f2:1734
fe80::854:b84d:6976:fd35
172.17.144.1
192.168.56.1
10.102.33.242",Windows 10 Entreprise,Tanium Client,1
CMRLPT24064.sabc.cm,"fe80::7de5:f29a:d4a1:434f
10.98.44.16",Windows 11 Entreprise,Tanium Client,1
CMRUCT22017.sabc.cm,"fe80::35d3:7da1:10a4:a668
10.98.2.110",Windows 11 Entreprise,Tanium Client,1
CMRLPT23288.sabc.cm,"fe80::3bad:326b:beea:76c8
10.99.2.82",Windows 10 Entreprise,Tanium Client,1
CMRUCT24154.sabc.cm,"fe80::f45e:e0f7:a631:ab85
fe80::4ab6:f654:bff9:4150
10.97.224.180
10.97.225.84",Windows 11 Entreprise,Tanium Client,1
CMRUCT22105.sabc.cm,"fe80::fd3f:bb26:194c:40e5
10.102.8.93",Windows 11 Entreprise,Tanium Client,1
CMRUCT23013.sabc.cm,"fe80::9c4b:4243:76be:c76a
10.97.224.89",Windows 10 Entreprise,Tanium Client,1
messgxgaro.sabc.cm,"fe80::f077:349:49af:beed
fe80::f7f0:e56d:77b0:730c
10.99.7.133
10.253.140.253",Windows Server 2019 Standard,Tanium Client,1
CMRUCT24050.sabc.cm,"fe80::765:404c:5e9e:f67e
10.97.225.59",Windows 11 Entreprise,Tanium Client,1
CMRLPT20041.sabc.cm,"fe80::5850:c7a5:5d6a:8a4f
10.99.0.5",Windows 11 Entreprise,Tanium Client,1
CMRLPT19304.sabc.cm,"fe80::c34a:2511:8308:881c
10.102.8.174",Windows 10 Entreprise,Tanium Client,1
CMRLPT20060.sabc.cm,"fe80::3fcb:6115:612e:380f
10.100.0.166",Windows 10 Entreprise,Tanium Client,1
CMRLPT23153.sabc.cm,"fe80::a059:6d0:ca4a:d8e6
10.58.141.159",Windows 11 Entreprise,Tanium Client,1
GAROMOS101.sabc.cm,"fe80::2739:1fa0:a001:2bca
10.99.1.3",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23010.sabc.cm,"fe80::fe0a:d04b:b608:4159
10.100.0.198
fe80::99a6:9a4a:986a:3be
192.168.137.1",Windows 11 Entreprise,Tanium Client,1
CMRUCT23137.sabc.cm,"fe80::8577:2d5f:6e83:fae9
10.102.34.65",Windows 10 Entreprise,Tanium Client,1
CMRUCT21096.sabc.cm,"fe80::b7e9:8e20:8541:414c
10.102.2.14",Windows 10 Entreprise,Tanium Client,1
SABCBI201.sabc.cm,"fe80::9d5a:dd09:ce0c:c257
10.100.1.97",Windows Server 2019 Standard,Tanium Client,1
CMRUCT25042.sabc.cm,"fe80::af91:4524:4096:d6b4
10.96.70.19",Windows 10 Entreprise,Tanium Client,1
CMRUCT23074.sabc.cm,"fe80::3fa6:f9d2:dc08:11a5
10.96.70.37",Windows 11 Entreprise,Tanium Client,1
CMRLPT19325.sabc.cm,"fe80::6495:99b3:3bc2:dd04
10.102.8.82",Windows 11 Entreprise,Tanium Client,1
CMRUCT22118.sabc.cm,"fe80::4b38:4170:d6bc:8783
10.96.2.29",Windows 11 Entreprise,Tanium Client,1
CMRUCT23176.sabc.cm,"fe80::171a:c08b:39eb:630
10.100.5.76",Windows 11 Entreprise,Tanium Client,1
CMRLPT25008.sabc.cm,"fe80::4e99:faf9:caa7:c575
10.100.0.150",Windows 10 Entreprise,Tanium Client,1
CMRUCT20009.sabc.cm,"fe80::ee33:4c56:3754:5766
10.99.2.6",Windows 10 Entreprise,Tanium Client,1
CMRLPT22034.sabc.cm,"fe80::7ba7:dec1:bf92:89f7
10.96.2.113",Windows 11 Entreprise,Tanium Client,1
CMRUCT24045.sabc.cm,"fe80::dc4a:dd33:9fda:70b0
10.97.224.64",Windows 11 Entreprise,Tanium Client,1
CMRUCT23127.sabc.cm,"fe80::758e:4ef:932:67aa
10.98.60.4",Windows 10 Entreprise,Tanium Client,1
CMRLPT19293.sabc.cm,"fe80::798f:c77e:9a43:4241
10.102.8.56",Windows 10 Entreprise,Tanium Client,1
CMRUCT23234.sabc.cm,"fe80::426c:9c9f:3ca2:576f
10.96.70.57",Windows 11 Entreprise,Tanium Client,1
CMRUCT23205.sabc.cm,"fe80::a26a:8c64:d115:77ae
10.97.88.14",Windows 11 Entreprise,Tanium Client,1
CMRUCT23229.sabc.cm,"fe80::6c30:ee9f:2685:ee8d
10.101.36.7",Windows 11 Entreprise,Tanium Client,1
CMRLPT21126.sabc.cm,"fe80::ac27:a34:e1ac:2800
10.96.75.80",Windows 11 Entreprise,Tanium Client,1
CMRUCT24025.sabc.cm,"fe80::47da:f02b:965c:c870
10.98.2.106",Windows 10 Entreprise,Tanium Client,1
CMRUCT23018.sabc.cm,"fe80::3a0d:1927:4e25:c604
10.97.224.73",Windows 11 Entreprise,Tanium Client,1
SABCMDP101.sabc.cm,"::1
10.103.244.15",Windows Server 2016 Standard,Tanium Client,1
CMRLPT23003.sabc.cm,"fe80::611b:27f8:4fe3:4751
10.100.0.130",Windows 11 Entreprise,Tanium Client,1
CMRLPT21015.sabc.cm,"fe80::550:19bc:777e:cbe1
10.96.2.141",Windows 11 Professionnel,Tanium Client,1
SABCSQDIMO101.sabc.cm,"::1
10.6.42.207
10.103.244.42",Windows Server 2019 Standard,Tanium Client,1
CMRLPT21143.sabc.cm,"fe80::29d9:c389:bed0:6b6c
10.68.126.56",Windows 11 Entreprise,Tanium Client,1
mes,"fe80::8552:51e7:c0df:cbeb
fe80::a5a4:8e39:9a3d:e886
10.97.7.203
10.253.120.23",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23132.sabc.cm,"fe80::b99f:1ea9:136a:7ec8
10.213.66.180",Windows 10 Entreprise,Tanium Client,1
CMRLPT23217.sabc.cm,"fe80::418b:6686:a399:f763
10.102.8.5",Windows 10 Entreprise,Tanium Client,1
CMRUCT21104.sabc.cm,"fe80::b8a1:75a6:8211:15e2
10.102.2.9",Windows 11 Entreprise,Tanium Client,1
CMRLPT24099.sabc.cm,"fe80::480d:3380:b08:6e5c
10.99.29.167",Windows 11 Entreprise,Tanium Client,1
CMRUCT25011.sabc.cm,"fe80::3f21:b45d:e5c9:6fef
10.96.161.17",Windows 10 Professionnel,Tanium Client,1
CMRUCT21008.sabc.cm,"fe80::d6d4:d5bd:5de6:cd03
fe80::a2a2:5c4e:e1b8:a320
10.102.112.11
192.168.1.178",Windows 10 Entreprise,Tanium Client,1
CMRUCT20165.sabc.cm,"fe80::e9d1:f31f:c76f:3332
10.102.8.217",Windows 10 Entreprise,Tanium Client,1
CMRUCT23227.sabc.cm,"fe80::3deb:2e73:cf89:1de5
10.96.112.10",Windows 10 Entreprise,Tanium Client,1
cmruct20108.sabc.cm,"fe80::c8f3:bfe0:36b0:e5cb
10.96.2.78",Windows 10 Professionnel,Tanium Client,1
CMRLPT23177.sabc.cm,"fe80::aebd:4d31:d74:e986
10.219.209.122
10.97.45.169
fe80::8868:4e0e:ab5b:157b",Windows 11 Entreprise,Tanium Client,1
CMRUCT23078.sabc.cm,"fe80::4eb7:693:aa06:6aac
10.96.70.176",Windows 10 Entreprise,Tanium Client,1
SABCGEDO101.sabc.cm,"::1
10.103.244.29",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23207.sabc.cm,"fe80::e7f5:ee85:da25:fb76
10.102.8.161",Windows 10 Entreprise,Tanium Client,1
CMRLPT24123.sabc.cm,"fe80::4ad3:582d:ea19:5632
10.100.0.88",Windows 11 Entreprise,Tanium Client,1
CMRUCT23026.sabc.cm,"fe80::a41:1504:d73c:3390
10.97.224.47",Windows 10 Entreprise,Tanium Client,1
CMRUCT22035.sabc.cm,"fe80::1d52:b20e:8cef:b9e1
10.97.68.1",Windows 10 Entreprise,Tanium Client,1
CMRLPT24096.sabc.cm,"fe80::b19d:ae16:b5d8:fda1
10.100.0.85",Windows 11 Entreprise,Tanium Client,1
CMRUCT22004.sabc.cm,"fe80::790c:b523:201d:edba
10.99.2.38",Windows 10 Entreprise,Tanium Client,1
CMRUCT21059.sabc.cm,"fe80::c7db:9434:2a1b:68e1
10.102.2.141",Windows 10 Entreprise,Tanium Client,1
CMRUCT22161.sabc.cm,"fe80::684c:5ec9:368:6c64
10.102.9.167",Windows 10 Entreprise,Tanium Client,1
SABCLCM101.sabc.cm,"::1
10.103.244.34",Windows Server 2016 Standard,Tanium Client,1
CMRUCT23110.sabc.cm,"fe80::6006:79af:baba:a641
10.99.28.8",Windows 10 Entreprise,Tanium Client,1
CMRLPT22098.sabc.cm,"fe80::3179:7c3d:be08:9c0b
10.96.0.4",Windows 10 Entreprise,Tanium Client,1
CMRUCT20035.sabc.cm,"fe80::f759:b98b:7a48:bd3
10.99.76.32",Windows 10 Entreprise,Tanium Client,1
CMRLPT24174.sabc.cm,"fe80::13d0:3112:6d6d:601a
10.102.8.91",Windows 10 Entreprise,Tanium Client,1
CMRUCT25043.sabc.cm,"fe80::b857:ebe0:37f8:5818
10.96.70.67",Windows 10 Entreprise,Tanium Client,1
CMRLPT22089.sabc.cm,"fe80::cb12:e92c:426f:b103
10.98.2.24",Windows 11 Entreprise,Tanium Client,1
CMRLPT23088.sabc.cm,"fe80::7476:27:c699:ee7f
10.96.37.166",Windows 10 Entreprise,Tanium Client,1
CMRLPT21098.sabc.cm,"fe80::3447:53e5:545c:4255
192.168.43.21",Windows 10 Entreprise,Tanium Client,1
CMRUCT23243.sabc.cm,"fe80::2a56:d279:522e:9221
10.98.2.45",Windows 10 Entreprise,Tanium Client,1
SABCGED101.sabc.cm,"::1
10.103.244.27",Windows Server 2019 Standard,Tanium Client,1
CMRUCT24115.sabc.cm,"fe80::8ed4:3543:a5db:786d
10.102.9.92",Windows 10 Entreprise,Tanium Client,1
CMRUCT23077.sabc.cm,"fe80::150c:3c15:d436:11ab
10.96.70.75",Windows 11 Entreprise,Tanium Client,1
CMRUCT20135.sabc.cm,"fe80::64ea:5dd4:e51a:2eb2
10.100.5.70",Windows 10 Entreprise,Tanium Client,1
CMRUCT23019.sabc.cm,"fe80::2f20:39fe:483a:130c
10.97.28.7",Windows 10 Entreprise,Tanium Client,1
CMRLPT20062.sabc.cm,"fe80::625b:4af1:6794:fbae
10.96.0.5",Windows 10 Entreprise,Tanium Client,1
mesfiltbaf.sabc.cm,"fe80::e194:65e7:cd40:af33
fe80::2e3c:4a19:77a0:9434
10.98.7.145
10.253.130.205",Windows Server 2019 Standard,Tanium Client,1
CMRUCT20102.sabc.cm,"fe80::afa6:56b7:e12:d574
10.96.2.71",Windows 10 Entreprise,Tanium Client,1
CMRUCT23096.sabc.cm,"fe80::65f9:8ec:b97:695f
10.96.113.16",Windows 10 Entreprise,Tanium Client,1
CMRLPT24101.sabc.cm,"fe80::6d66:9b08:c39:c511
10.99.77.174",Windows 10 Entreprise,Tanium Client,1
CMRUCT22042.sabc.cm,"fe80::edb8:c761:b067:a75f
10.100.5.64",Windows 11 Entreprise,Tanium Client,1
CMRLPT21068.sabc.cm,"fe80::eaaa:2a31:8540:bef9
10.100.0.135",Windows 11 Entreprise,Tanium Client,1
SABCDHCP102.sabc.cm,"fe80::6e52:506f:2e5e:a753
10.100.1.27",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23022.sabc.cm,"fe80::d20e:553b:fc04:a52f
10.132.96.222",Windows 10 Entreprise,Tanium Client,1
CMRLPT24191.sabc.cm,"fe80::ac87:50b0:bb92:8e33
10.98.0.9",Windows 10 Entreprise,Tanium Client,1
CMRLPT19167.sabc.cm,"fe80::a689:8bc2:a0e9:b5fe
10.100.0.110",Windows 10 Entreprise,Tanium Client,1
CMRLPT24012.sabc.cm,"fe80::651:237a:8b4d:4f73
10.102.33.196",Windows 11 Entreprise,Tanium Client,1
GUINUPCUT101.sabc.cm,"fe80::d076:cd61:5ff7:2e0
10.102.1.30",Windows Server 2019 Standard,Tanium Client,1
CMRUCT23271.sabc.cm,"fe80::b75e:debe:4039:79ba
10.100.0.235",Windows 10 Entreprise,Tanium Client,1
CMRLPT24138.sabc.cm,"fe80::8beb:6e09:b7ed:83ad
10.102.8.63",Windows 10 Entreprise,Tanium Client,1
CMRUCT23293.sabc.cm,"fe80::94e4:bcfc:bc5d:e52a
10.96.160.7",Windows 11 Professionnel,Tanium Client,1
CMRUCT20031.sabc.cm,"fe80::616f:244f:d027:df77
10.99.2.116",Windows 10 Entreprise,Tanium Client,1
CMRLPT20022.sabc.cm,"fe80::3a9:9b6b:fe9:e26a
10.96.0.16",Windows 10 Entreprise,Tanium Client,1
CMRLPT20106.sabc.cm,"fe80::3a3f:3316:dfd9:fcd4
10.96.161.22",Windows 10 Entreprise,Tanium Client,1
CMRLPT20005.sabc.cm,"fe80::8369:cef:dd:68a1
10.100.0.164",Windows 10 Entreprise,Tanium Client,1
CMRLPT21148.sabc.cm,"fe80::ba44:1989:3c3f:597b
10.96.0.51",Windows 11 Entreprise,Tanium Client,1
CMRUCT21057.sabc.cm,"fe80::9b72:179a:6ee:7fb6
10.102.2.101",Windows 10 Entreprise,Tanium Client,1
CMRUCT24118.sabc.cm,"::1
10.102.8.4",Windows 11 Entreprise,Tanium Client,1
CMRLPT23128.sabc.cm,"fe80::e248:5761:237f:85d8
10.31.22.36",Windows 10 Entreprise,Tanium Client,1
CMRUCT22039.sabc.cm,"fe80::9298:3380:89b1:cc6
10.100.4.6",Windows 10 Entreprise,Tanium Client,1
CMRLPT19057.sabc.cm,"fe80::63d9:c55b:2db:d137
10.102.33.214",Windows 10 Entreprise,Tanium Client,1
CMRLPT22218.sabc.cm,"fe80::83f6:41a8:7c87:1ad3
10.96.161.11",Windows 10 Entreprise,Tanium Client,1
CMRLPT20048.sabc.cm,"fe80::d47e:2fa5:fa95:6ff8
10.98.0.13",Windows 10 Professionnel,Tanium Client,1
CMRUCT22114.sabc.cm,"fe80::542e:d9f4:5be4:8f28
fe80::9bec:f2ca:c3b1:3d35
169.254.193.66
10.97.225.57",Windows 11 Entreprise,Tanium Client,1
CMRLPT19316.sabc.cm,"fe80::7814:a033:492e:3204
10.102.9.143",Windows 10 Entreprise,Tanium Client,1
CMRLPT25035.sabc.cm,"fe80::1d92:cba6:8d23:6c89
fe80::a0e4:1c35:f5b5:c799
10.98.2.76
10.98.0.12",Windows 10 Entreprise,Tanium Client,1
CMRUCT20145.sabc.cm,"fe80::a09a:b9c9:1db5:71bd
10.97.88.136",Windows 10 Entreprise,Tanium Client,1
CMRLPT25014.sabc.cm,"fe80::1cd:ec1e:1c45:48d5
10.96.75.62",Windows 10 Entreprise,Tanium Client,1
CMRLPT22176.sabc.cm,"fe80::5fa5:b815:e53f:a692
10.102.8.5",Windows 10 Entreprise,Tanium Client,1
CMRLPT24141.sabc.cm,"fe80::6eb8:d2e5:4d5c:4d4d
10.102.8.131",Windows 10 Entreprise,Tanium Client,1
CMRUCT25021.sabc.cm,"fe80::1000:d7bf:9811:88e9
10.97.88.19",Windows 10 Entreprise,Tanium Client,1
CMRUCT23095.sabc.cm,"fe80::8e8f:e202:dbc:a5c0
10.96.2.9",Windows 10 Entreprise,Tanium Client,1
SIACMOS101.sabc.cm,"fe80::d604:b32f:28ad:93d3
10.102.33.3",Windows Server 2019 Standard,Tanium Client,1
CMRUCT22083.sabc.cm,"fe80::f5bb:3b28:2ead:419b
10.96.112.6",Windows 10 Entreprise,Tanium Client,1
CMRLPT23070.sabc.cm,"fe80::656f:6bd6:9f4c:8ca3
10.96.70.131",Windows 10 Entreprise,Tanium Client,1
cmrlpt19354.sabc.cm,"fe80::c012:b1be:93f0:a765
10.102.8.153",Windows 10 Entreprise,Tanium Client,1
CMRUCT23316.sabc.cm,"fe80::87ce:ffb8:126d:aa60
10.99.2.8",Windows 11 Entreprise,Tanium Client,1
CMRUCT23109.sabc.cm,"fe80::63d6:9146:2e60:6188
10.99.28.6",Windows 10 Entreprise,Tanium Client,1
CMRUCT20140.sabc.cm,"fe80::d231:943e:ea5a:f4c7
10.96.2.43",Windows 10 Entreprise,Tanium Client,1
CMRUCT23225.sabc.cm,"fe80::c839:b81d:129c:5d1a
10.96.2.53",Windows 11 Entreprise,Tanium Client,1
CMRLPT20058.sabc.cm,"fe80::be11:d19e:d8:5b6f
10.100.0.155",Windows 10 Entreprise,Tanium Client,1
CMRUCT20152.sabc.cm,"fe80::b7c4:d16f:cb80:ac73
10.102.9.129",Windows 10 Entreprise,Tanium Client,1
CMRUCT22051.sabc.cm,"fe80::e1f3:e75b:c0de:ab4a
10.102.34.57",Windows 10 Entreprise,Tanium Client,1
CMRLPT23188.sabc.cm,"fe80::e3c6:7995:293d:86bc
10.99.76.3",Windows 11 Entreprise,Tanium Client,1
CMRUCT19025.sabc.cm,"fe80::b913:ad98:f184:2ea
fe80::ca9e:db7a:57:3e56
fe80::cfff:35ab:7706:3ef6
169.254.80.80
10.102.2.79
172.26.80.1",Windows 10 Entreprise,Tanium Client,1
CMRUCT24121.sabc.cm,"fe80::7227:b7bb:d896:d0a2
10.102.9.104",Windows 10 Entreprise,Tanium Client,1
CMRUCT20071.sabc.cm,"fe80::ef3f:fc41:9d4b:9224
10.97.224.7",Windows 10 Entreprise,Tanium Client,1
CMRLPT23145.sabc.cm,"fe80::d240:5dd4:7950:7ac6
192.168.194.118",Windows 10 Entreprise,Tanium Client,1
CMRLPT25048.sabc.cm,"fe80::b11d:4381:bb0:e8db
10.204.170.205",Windows 11 Entreprise,Tanium Client,1
CMRLPT23124.sabc.cm,"fe80::91b6:b9c7:8e68:e2d1
fe80::e961:86d5:4e00:1e3d
169.254.183.130
10.96.75.1",Windows 11 Entreprise,Tanium Client,1
CMRUCT22072.sabc.cm,"fe80::ea2e:2288:bee7:6b4d
10.97.224.106",Windows 11 Entreprise,Tanium Client,1
CMRUCT24027.sabc.cm,"fe80::2187:93a8:39ed:832
fe80::d53d:24db:9227:5f8a
10.98.2.62
10.98.0.50",Windows 10 Entreprise,Tanium Client,1
CMRLPT25015.sabc.cm,"fe80::7b17:f360:d949:9e60
10.96.75.49",Windows 10 Entreprise,Tanium Client,1
CMRUCT23027.sabc.cm,"fe80::1e1a:530c:f761:c002
10.97.224.18",Windows 11 Entreprise,Tanium Client,1
CMRLPT21140.sabc.cm,"fe80::65e5:8cb0:cc28:ae11
10.102.2.74",Windows 10 Entreprise,Tanium Client,1
CMRUCT20073.sabc.cm,"fe80::9a53:18b7:2de2:cd9f
10.97.224.13",Windows 10 Entreprise,Tanium Client,1
CMRLPT23260.sabc.cm,"fe80::ee34:5bba:5d7f:da5f
10.96.75.31",Windows 11 Entreprise,Tanium Client,1
SABCBIOM103.sabc.cm,"fe80::128f:93e7:bfff:2181
10.100.1.25",Windows Server 2019 Standard,Tanium Client,1
CMRLPT19198.sabc.cm,"fe80::ae42:1c1f:8e03:556e
10.102.2.6",Windows 10 Entreprise,Tanium Client,1
CMRLPT23179.sabc.cm,"fe80::26fb:8631:9d11:a970
10.97.225.152",Windows 11 Entreprise,Tanium Client,1
CMRLPT20029.sabc.cm,"fe80::9610:60d2:b64e:a6da
192.168.1.178
fd02:aaf5:91e9:8300:9e71:eb77:141b:e7f2",Windows 10 Entreprise,Tanium Client,1
CMRUCT24063.sabc.cm,"fe80::10e2:7156:adcb:78bd
10.97.224.96",Windows 11 Entreprise,Tanium Client,1
CMRUCT24014.sabc.cm,"fe80::c6fa:4c55:72d0:df29
10.96.112.26",Windows 11 Entreprise,Tanium Client,1
CMRUCT24037.sabc.cm,"fe80::f14e:7400:1a9b:fa82
10.98.0.50",Windows 10 Entreprise,Tanium Client,1
CMRLPT19369.sabc.cm,"fe80::b004:ae4d:a0b6:2eb7
10.102.9.127",Windows 10 Entreprise,Tanium Client,1
CMRUCT20068.sabc.cm,"fe80::c579:ab6f:8a29:44d4
10.97.92.20",Windows 10 Entreprise,Tanium Client,1
CMRLPT23206.sabc.cm,"fe80::c0c7:5e35:c100:d2a0
10.102.8.94",Windows 10 Entreprise,Tanium Client,1
SABCMSQL601.sabc.cm,"::1
10.103.246.11",Windows Server 2016 Standard,Tanium Client,1
CMRLPT24196.sabc.cm,"fe80::cb68:fa:ed2e:cf1f
10.100.0.46",Windows 11 Entreprise,Tanium Client,1
CMRLPT23093.sabc.cm,"fe80::990e:6753:6a56:8566
10.98.2.63",Windows 10 Entreprise,Tanium Client,1
cmruct23047.sabc.cm,"fe80::ea02:fcb3:c7f0:67f
10.101.36.3",Windows 10 Entreprise,Tanium Client,1
CMRLPT25016.sabc.cm,"fe80::6da2:a302:ac51:15a6
10.96.161.13",Windows 10 Entreprise,Tanium Client,1
CMRUCT20015.sabc.cm,"fe80::f3a7:9ebc:e725:c844
10.99.2.25",Windows 10 Entreprise,Tanium Client,1
CMRLPT23268.sabc.cm,"fe80::c511:a1b:13e9:b5e1
10.100.0.223",Windows 11 Entreprise,Tanium Client,1
CMRUCT19119.sabc.cm,"fe80::8224:cbfc:e6db:b2e
10.97.224.62",Windows 10 Entreprise,Tanium Client,1
CMRLPT23196.sabc.cm,"fe80::e152:a718:1cb6:c9d8
172.20.10.2",Windows 10 Entreprise,Tanium Client,1
BALIBI101.sabc.cm,"::1
10.103.244.1
10.6.42.156",Windows Server 2019 Datacenter,Tanium Client,1
CMRUCT23060.sabc.cm,"fe80::9b34:c8d:827b:c5a4
10.96.2.18",Windows 10 Entreprise,Tanium Client,1
CMRLPT23214.sabc.cm,"fe80::5b6c:8430:6b6d:ae69
10.102.8.101",Windows 11 Entreprise,Tanium Client,1
CMRLPT23197.sabc.cm,"fe80::a474:8225:44d3:6571
10.102.8.32",Windows 10 Entreprise,Tanium Client,1
CMRLPT20093.sabc.cm,"fe80::d9d8:ccde:4f9d:4464
10.96.75.66",Windows 10 Entreprise,Tanium Client,1
CMRUCT23057.sabc.cm,"fe80::b981:12db:8a2d:a9c9
10.101.2.12",Windows 10 Entreprise,Tanium Client,1
CMRLPT23084.sabc.cm,"fe80::5b3a:f67b:7dc4:a4f6
10.99.0.30",Windows 10 Entreprise,Tanium Client,1
CMRLPT22020.sabc.cm,"fe80::2c85:d4c7:81ad:5bee
10.100.0.158",Windows 11 Entreprise,Tanium Client,1
CMRLPT23111.sabc.cm,"fe80::ba45:b94e:adb8:75e6
10.96.70.17",Windows 10 Entreprise,Tanium Client,1
CMRUCT20092.sabc.cm,"fe80::9b7e:2511:183f:fa53
10.98.52.4",Windows 10 Entreprise,Tanium Client,1
CMRLPT23176.sabc.cm,"fe80::f13b:8b8d:abc3:117b
10.34.10.53
10.96.161.25
fe80::711b:93e7:3ad4:221f",Windows 11 Entreprise,Tanium Client,1
CMRUCT24159.sabc.cm,"fe80::dcb1:61fc:1ec8:87c0
10.96.112.22",Windows 10 Entreprise,Tanium Client,1
CMRUCT22013.sabc.cm,"fe80::8f14:b7:b73b:864c
10.98.2.9",Windows 11 Entreprise,Tanium Client,1
CMRLPT23017.sabc.cm,"fe80::f27b:de3a:fc6a:1a04
10.100.0.26",Windows 11 Entreprise,Tanium Client,1
